Ref,Val,Package,PosX,PosY,Rot,Side
"SW_L_1","mx-alps-nec","ALPS-1U",199.057500,-86.765000,0.000000,top
"SW_MINUS_1","mx-alps-nec","ALPS-1U",222.870000,-48.665000,0.000000,top
"SW_M_1","mx-alps-nec","ALPS-1U",170.482500,-105.815000,0.000000,top
"SW_N_1","mx-alps-nec","ALPS-1U",151.432500,-105.815000,0.000000,top
"SW_O_1","mx-alps-nec","ALPS-1U",194.295000,-67.715000,0.000000,top
"SW_PER_1","mx-alps-nec","ALPS-1U",208.582500,-105.815000,0.000000,top
"SW_POW_1","mx-alps-nec","ALPS-1U",119.220000,-25.665000,90.000000,top
"SW_P_1","mx-alps-nec","ALPS-1U",213.345000,-67.715000,0.000000,top
"SW_Q_1","mx-alps-nec","ALPS-1U",41.895000,-67.715000,0.000000,top
"SW_RALT_1","mx-alps-nec","ALPS-1U",175.245000,-124.865000,0.000000,top
"SW_RALT_2","mx-alps-nec","ALPS-1U",203.820000,-124.865000,0.000000,top
"SW_RALT_3","mx-alps-nec","ALPS-1U",206.201250,-124.865000,180.000000,top
"SW_RBRC_1","mx-alps-nec","ALPS-1U",251.445000,-67.715000,0.000000,top
"SW_RCTRL_1","mx-alps-nec","ALPS-1U",213.345000,-124.865000,0.000000,top
"SW_RCTRL_2","mx-alps-nec","ALPS-1U",256.207500,-124.865000,180.000000,top
"SW_RGUI_1","mx-alps-nec","ALPS-1U",194.295000,-124.865000,0.000000,top
"SW_RGUI_2","mx-alps-nec","ALPS-1U",230.013750,-124.865000,180.000000,top
"SW_RSH_1","mx-alps-nec","ALPS-1U",258.588750,-105.815000,0.000000,top
"SW_RSH_2","mx-alps-nec","ALPS-1U",249.063750,-105.815000,180.000000,top
"SW_RSUP1_1","mx-alps-nec","ALPS-1U",232.395000,-124.865000,0.000000,top
"SW_RSUP2_1","mx-alps-nec","ALPS-1U",251.445000,-124.865000,0.000000,top
"SW_RSUP3_1","mx-alps-nec","ALPS-1U",270.495000,-124.865000,0.000000,top
"SW_R_1","mx-alps-nec","ALPS-1U",99.045000,-67.715000,0.000000,top
"SW_SLASH_1","mx-alps-nec","ALPS-1U",227.632500,-105.815000,0.000000,top
"SW_SP1_1","mx-alps-nec","ALPS-1U",103.807500,-124.865000,0.000000,top
"SW_SP2_1","mx-alps-nec","ALPS-1U",130.001250,-124.865000,0.000000,top
"SW_SP2_2","mx-alps-nec","ALPS-1U",137.145000,-124.865000,180.000000,top
"SW_SP2_3","mx-alps-nec","ALPS-1U",139.526250,-124.865000,180.000000,top
"SW_SP3_1","mx-alps-nec","ALPS-1U",156.195000,-124.865000,0.000000,top
"SW_S_1","mx-alps-nec","ALPS-1U",65.707500,-86.765000,0.000000,top
"SW_TAB_1","mx-alps-nec","ALPS-1U",18.082500,-67.715000,0.000000,top
"SW_T_1","mx-alps-nec","ALPS-1U",118.095000,-67.715000,0.000000,top
"SW_UPX_2","mx-alps-nec","ALPS-1U",270.495000,-105.815000,180.000000,top
"SW_U_1","mx-alps-nec","ALPS-1U",156.195000,-67.715000,0.000000,top
"SW_V_1","mx-alps-nec","ALPS-1U",113.332500,-105.815000,0.000000,top
"SW_W_1","mx-alps-nec","ALPS-1U",60.945000,-67.715000,0.000000,top
"SW_X_1","mx-alps-nec","ALPS-1U",75.232500,-105.815000,0.000000,top
"SW_Y_1","mx-alps-nec","ALPS-1U",137.145000,-67.715000,0.000000,top
"SW_Z_1","mx-alps-nec","ALPS-1U",56.182500,-105.815000,0.000000,top
